time,x,y,vx,vy
6282742.742742742,4494970333354.94,34114965073.51292,-41.27688482820858,5429.84336501443
6314314.314314314,4494969026904.561,34286393737.23813,-41.48430236116815,5429.841786845679
6345885.885885886,4494967713905.684,34457822351.01361,-41.691719833988316,5429.84020076646
6377457.457457458,4494966394358.3125,34629250914.5896,-41.89913724636827,5429.838606776774
6409029.0290290285,4494965068262.449,34800679427.71632,-42.1065545980072,5429.8370048766255
6440600.6006006,4494963735618.095,34972107890.14401,-42.31397188860433,5429.835395066014
6472172.172172172,4494962396425.251,35143536301.62291,-42.52138911785883,5429.833777344944
6503743.743743744,4494961050683.92,35314964661.90325,-42.72880628546992,5429.832151713417
6535315.3153153155,4494959698394.1045,35486392970.73527,-42.93622339113679,5429.830518171436
6566886.886886886,4494958339555.807,35657821227.86919,-43.143640434558634,5429.8288767190015
6598458.458458458,4494956974169.027,35829249433.05527,-43.35105741543466,5429.827227356118
6630030.03003003,4494955602233.769,36000677586.04372,-43.55847433346406,5429.825570082787
6661601.601601602,4494954223750.033,36172105686.58478,-43.765891188346046,5429.82390489901
6693173.173173173,4494952838717.822,36343533734.42871,-43.973307979779804,5429.822231804791
6724744.744744744,4494951447137.139,36514961729.32571,-44.18072470746455,5429.820550800131
6756316.316316316,4494950049007.983,36686389671.02605,-44.38814137109948,5429.818861885034
6787887.887887888,4494948644330.359,36857817559.27995,-44.5955579703838,5429.817165059501
6819459.459459459,4494947233104.269,37029245393.83765,-44.80297450501671,5429.815460323535
6851031.031031031,4494945815329.713,37200673174.44938,-45.010390974697415,5429.813747677138
6882602.602602602,4494944391006.694,37372100900.86539,-45.21780737912511,5429.812027120313
6914174.174174174,4494942960135.215,37543528572.8359,-45.42522371799901,5429.810298653063
6945745.7457457455,4494941522715.276,37714956190.11116,-45.63263999101832,5429.80856227539
6977317.317317317,4494940078746.881,37886383752.441414,-45.84005619788225,5429.806817987295
7008888.888888889,4494938628230.031,38057811259.57689,-46.04747233828999,5429.805065788783
7040460.46046046,4494937171164.7295,38229238711.267815,-46.254888411940755,5429.803305679855
7072032.032032032,4494935707550.978,38400666107.26445,-46.462304418533755,5429.8015376605135
7103603.603603603,4494934237388.776,38572093447.31703,-46.6697203577682,5429.799761730762
7135175.175175175,4494932760678.13,38743520731.17578,-46.87713622934328,5429.797977890602
7166746.746746747,4494931277419.039,38914947958.59096,-47.08455203295823,5429.796186140037
7198318.318318318,4494929787611.507,39086375129.312775,-47.29196776831222,5429.794386479069
7229889.889889889,4494928291255.535,39257802243.09151,-47.499383435104505,5429.7925789077
7261461.461461461,4494926788351.125,39429229299.67737,-47.706799033034265,5429.790763425934
7293033.033033033,4494925278898.28,39600656298.8206,-47.91421456180072,5429.788940033773
7324604.604604605,4494923762897.002,39772083240.271454,-48.12163002110307,5429.787108731219
7356176.1761761755,4494922240347.293,39943510123.78015,-48.329045410640546,5429.7852695182755
7387747.747747747,4494920711249.155,40114936949.09696,-48.53646073011234,5429.783422394944
7419319.319319319,4494919175602.592,40286363715.97211,-48.74387597921768,5429.781567361229
7450890.890890891,4494917633407.604,40457790424.15582,-48.95129115765576,5429.779704417131
7482462.4624624625,4494916084664.193,40629217073.39838,-49.15870626512581,5429.777833562655
7514034.034034034,4494914529372.362,40800643663.449974,-49.36612130132704,5429.775954797802
7545605.605605605,4494912967532.115,40972070194.060875,-49.573536265958644,5429.774068122575
7577177.177177177,4494911399143.452,41143496664.98133,-49.78095115871987,5429.772173536978
7608748.748748749,4494909824206.376,41314923075.96156,-49.988365979309904,5429.770271041011
7640320.32032032,4494908242720.89,41486349426.75184,-50.19578072742799,5429.768360634679
7671891.891891892,4494906654686.995,41657775717.10239,-50.40319540277332,5429.766442317984
7703463.463463463,4494905060104.693,41829201946.76343,-50.6106100050451,5429.76451609093
7735035.035035035,4494903458973.988,42000628115.485245,-50.81802453394259,5429.762581953517
7766606.606606606,4494901851294.883,42172054223.01807,-51.02543898916496,5429.76063990575
7798178.178178178,4494900237067.377,42343480269.11212,-51.23285337041146,5429.758689947631
7829749.74974975,4494898616291.475,42514906253.51767,-51.44026767738129,5429.756732079163
7861321.321321321,4494896988967.178,42686332175.98494,-51.647681909773674,5429.75476630035
7892892.8928928925,4494895355094.489,42857758036.264206,-51.85509606728783,5429.7527926111925
7924464.464464464,4494893714673.41,43029183834.10568,-52.06251014962299,5429.750811011694
7956036.036036036,4494892067703.944,43200609569.25963,-52.26992415647836,5429.748821501859
7987607.607607608,4494890414186.094,43372035241.47627,-52.47733808755317,5429.746824081689
8019179.179179179,4494888754119.86,43543460850.505875,-52.684751942546626,5429.744818751186
8050750.75075075,4494887087505.247,43714886396.09868,-52.89216572115796,5429.742805510355
8082322.322322322,4494885414342.256,43886311878.00493,-53.099579423086396,5429.740784359197
8113893.893893894,4494883734630.89,44057737295.97485,-53.306993048031146,5429.738755297717
8145465.465465466,4494882048371.149,44229162649.75874,-53.514406595691455,5429.736718325916
