time,x,y,vx,vy
1073433.4334334333,101732266948.0975,36818527708.69896,-11929.580804426902,32907.65300343803
1105005.005005005,101350321612.9206,37855534409.40523,-12265.651617094041,32784.0781592271
1136576.5765765766,100957786282.13098,38888585109.74078,-12600.446219375151,32657.075719504246
1168148.148148148,100554701878.34715,39917571677.37853,-12933.929529977091,32526.658904956956
1199719.7197197196,100141110388.82341,40942386470.303986,-13266.066654927265,32392.84125848593
1231291.2912912914,99717054865.44987,41962922336.81529,-13596.822887573633,32255.63664520507
1262862.8628628629,99282579424.75253,42979072615.52318,-13926.163708584701,32115.059252441493
1294434.4344344344,98837729247.89314,43990731135.351006,-14254.054785949538,31971.123589735507
1326006.006006006,98382550580.6693,44997792215.53475,-14580.461974977756,31823.84448884063
1357577.5775775774,97917090733.5144,46000150665.62302,-14905.351318299525,31673.237103723575
1389149.1491491492,97441398081.49771,46997701785.477,-15228.689045865565,31519.316910564266
1420720.7207207207,96955522064.32428,47990341365.27051,-15550.441574947148,31362.099707755835
1452292.2922922922,96459513186.33498,48977965685.48998,-15870.575510136096,31201.601615904605
1483863.8638638637,95953423016.50652,49960471516.934494,-16189.057643344791,31037.839077830107
1515435.4354354353,95437304188.45142,50937756120.71567,-16505.854953806156,30870.828858565084
1547007.007007007,94911210400.41801,51909717248.25783,-16820.934608073683,30700.58804535547
1578578.5785785785,94375196415.29048,52876253141.29784,-17134.26396002139,30527.13404766041
1610150.15015015,93829318032.8077,53837262559.74485,-17445.81056641388,30350.484579767177
1641721.7217217216,93273631123.35602,54792645757.63766,-17755.54260623595,30170.657145027268
1673293.2932932933,92708193439.25983,55742302714.964905,-18063.42763737048,29987.670346742663
1704864.8648648649,92133064320.1067,56686133465.69334,-18369.433044157337,29801.54351419722
1736436.4364364364,91548304032.97855,57624038761.015976,-18673.526466247473,29612.296248432795
1768008.008008008,90953973772.45148,58555920069.35206,-18975.675798602904,29419.948422249254
1799579.5795795794,90350135660.59589,59481679576.34708,-19275.849191496734,29224.52018020448
1831151.1511511512,89736852746.97646,60401220184.872765,-19574.01505051314,29026.031938614364
1862722.7227227227,89114189008.65207,61314445515.02707,-19870.142036547368,28824.50438555281
1894294.2942942942,88482209350.17595,62221259904.13421,-20164.199065805748,28619.95848085173
1925865.8658658657,87840979603.59552,63121568406.74463,-20456.155309805676,28412.415456101047
1957437.4374374375,87190566528.45247,64015276794.63502,-20745.98019537564,28201.896814648695
1989009.009009009,86531037811.78278,64902291556.80829,-21033.643404655184,27988.424331600618
2020580.5805805805,85862462068.11667,65782519899.49361,-21319.114875094936,27772.020053820772
2052152.152152152,85184908839.47864,66655869746.14639,-21602.364799456613,27552.706299931127
2083723.7237237236,84498448595.38742,67522249737.44827,-21883.36362581298,27330.505660311657
2115295.2952952953,83803152732.85603,68381569231.30716,-22162.08205754791,27105.440997100348
2146866.8668668666,83099093576.39175,69233738302.85715,-22438.491053356316,26877.535444193203
2178438.4384384383,82386344377.9961,70078667744.45863,-22712.561827244223,26646.81240724423
2210010.01001001,81664979317.16487,70916269065.69818,-22984.265848528703,26413.29556366544
2241581.5815815814,80935073500.88812,71746454493.38867,-23253.57484183792,26177.00886262688
2273153.153153153,80196702963.65018,72569136971.56917,-23520.46078711111,25937.97652505658
2304724.7247247244,79449944667.42961,73384230161.505,-23784.89591959858,25696.2230436406
2336296.296296296,78694876501.69925,74191648441.68774,-24046.85272986172,25451.773182822988
2367867.867867868,77931576504.42198,74991307379.67137,-24306.304159165284,25204.6515731849
2399439.439439439,77160123153.17213,75783123605.73827,-24563.223252466185,24954.883204204685
2431011.011011011,76380597554.76245,76567013533.10904,-24817.58265920028,24702.49453245233
2462582.5825825827,75593081594.1908,77342894466.45757,-25069.35532665543,24447.51224841136
2494154.154154154,74797657881.75555,78110684633.60742,-25318.51451661206,24189.963244891846
2525725.7257257258,73994409753.05556,78870303185.53194,-25565.03380534318,23929.874617030386
2557297.297297297,73183421268.99025,79621670196.35414,-25808.887083614347,23667.273662290125
2588868.868868869,72364777215.75952,80364706663.3468,-26050.048556683698,23402.18788046074
2620440.4404404406,71538563104.86382,81099334506.9324,-26288.492744301926,23134.644973658444
2652012.012012012,70704865173.10408,81825476570.68315,-26524.194480712293,22864.672846325997
2683583.5835835836,69863770382.58179,82543056621.32097,-26757.12891465064,22592.29960523268
2715155.155155155,69015366420.69893,83251999348.71751,-26987.271509345355,22317.55355947433
2746726.7267267266,68159741700.157974,83952230365.89415,-27214.598042517413,22040.463220473306
2778298.2982982984,67296985358.96197,84643676209.022,-27439.084606380333,21761.057301978515
2809869.8698698697,66427187260.41443,85326264337.42184,-27660.707607640215,21479.364720065398
2841441.4414414414,65550437993.1194,85999923133.56427,-27879.44376749573,21195.414593135927
2873013.0130130127,64666828870.981476,86664581903.0695,-28095.2701216381,20909.236241918625
2904584.5845845845,63776451933.205696,87320170874.70755,-28308.16402025113,20620.859189468538
2936156.156156156,62879399944.297676,87966621200.39813,-28518.10312801118,20330.313161167258
2967727.7277277275,61975766394.06355,88603864955.21066,-28725.065424087166,20037.62808472292
2999299.2992992993,61065645497.609924,89231835137.3643,-28929.02920214061,19742.834090170178
3030870.8708708705,60149132195.34397,89850465668.22792,-29129.973070325555,19445.961509870245
3062442.4424424423,59226322152.97333,90459691392.32014,-29327.875951288643,19147.040878510852
3094014.014014014,58297311761.50618,91059448077.3093,-29522.717082169063,18846.10293310628
3125585.5855855853,57362198137.25125,91649672414.01338,-29714.47601459858,18543.178612997344
3157157.157157157,56421078077.93173,92230302350.1081,-29903.13268837309,18238.298614349547
3188728.728728729,55474048949.407585,92801276885.51137,-30088.66715670106,17931.494264917084
3220300.3003003,54521210470.993706,93362535527.62709,-30271.05954622117,17622.798141225536
3251871.871871872,53562662851.94853,93914018856.56306,-30450.29033832318,17312.24294736736
3283443.443443443,52598506774.36764,94455668530.41089,-30626.340371084527,16999.861506075482
3315015.015015015,51628843393.183655,94987427285.24605,-30799.19083927036,16685.686758723277
3346586.5865865867,50653774336.16634,95509238935.12778,-30968.823294333517,16369.751765324565
3378158.158158158,49673401703.92258,96021048372.09914,-31135.219644414527,16052.089704533631
3409729.7297297297,48687828069.89625,96522801566.18706,-31298.362154341627,15732.733873645197
3441301.301301301,47697156480.36845,97014445565.40222,-31458.23344563074,15411.717688594443
3472872.8728728727,46701490454.457275,97495928495.7392,-31614.816496485495,15089.074683956998
3504444.4444444445,45700933984.118,97967199561.17632,-31768.094641797208,14764.838512948949
3536016.016016016,44695591534.142944,98428209043.67575,-31918.05157314489,14439.04294742683
3567587.5875875875,43685568042.16153,98878908303.18349,-32064.671338795255,14111.72187788762
3599159.159159159,42670968918.6403,99319249777.62935,-32207.938343702714,13782.909313468768
3630730.7307307306,41651900046.882866,99749186982.92697,-32347.83734950937,13452.639381948153
3662302.3023023023,40628467783.02997,100168674512.97377,-32484.353474545023,13120.946329744114
3693873.8738738736,39600778956.05943,100577668039.65103,-32617.47219382716,12787.864521915457
3725445.4454454454,38568940867.78615,100976124312.82385,-32747.17933906099,12453.42844216141
3757017.017017017,37533061292.86215,101364001160.34111,-32873.46109863939,12117.672692821672
3788588.5885885884,36493248478.77657,101741257488.03554,-32996.30401764294,11780.631994876401
3820160.16016016,35449611145.8556,102107853279.7237,-33115.694997839935,11442.34118794618
3851731.7317317314,34402258487.26255,102463749597.2059,-33231.62129768634,11102.835230292072
3883303.303303303,33351300168.997818,102808908580.26637,-33344.07053232583,10762.149198815565
3914874.874874875,32296846316.673203,103143293448.2429,-33453.030672812114,10420.318287438491
3946446.4464464462,31239006618.605137,103466868633.53464,-33558.489963525695,10077.377894466214
3978018.018018018,30177891780.231903,103779599686.79611,-33660.4369575947,9733.364201326596
