time,x,y,vx,vy
1704864.8648648649,138278087792.27475,50599255398.30668,-10239.423231173378,28472.407137861424
1736436.4364364364,137951949507.04044,51497119628.82845,-10420.73910780078,28405.39157230263
1768008.008008008,137620094101.49213,52392849278.00576,-10601.60292870324,28337.20635616885
1799579.5795795794,137282535960.62622,53286407482.19963,-10782.00693860641,28267.854712928198
1831151.1511511512,136939289707.95207,54177757490.08168,-10961.943413911355,28197.339915859087
1862722.7227227227,136590370205.49196,55066862662.634056,-11141.404662694544,28125.665288050244
1894294.2942942942,136235792553.78107,55953686473.149506,-11320.383024707855,28052.83420240069
1925865.8658658657,135875572091.86755,56838192507.23134,-11498.870871378575,27978.850081619763
1957437.4374374375,135509724397.31248,57720344462.79346,-11676.860605809394,27903.7163982271
1989009.009009009,135138265286.18988,58600106150.06029,-11854.34466277841,27827.436674552657
2020580.5805805805,134761210813.08665,59477441491.56686,-12031.315508739131,27750.014482736682
2052152.152152152,134378577271.10272,60352314522.158775,-12207.765641820472,27671.453444729737
2083723.7237237236,133990381191.85085,61224689388.992195,-12383.68759182675,27591.757232292697
2115295.2952952953,133596639345.45679,62094530351.53387,-12559.073920237699,27510.92956699673
2146866.8668668666,133197368740.55925,62961801781.56108,-12733.917220208448,27428.974220223317
2178438.4384384383,132792586624.30978,63826468163.16173,-12908.210116569546,27345.895013164252
2210010.01001001,132382310482.37297,64688494092.73426,-13081.94526582694,27261.695816821626
2241581.5815815814,131966558038.92627,65547844278.98767,-13255.115356161987,27176.380552007842
2273153.153153153,131545347256.6601,66404483542.9416,-13427.713107431453,27089.953189345604
2304724.7247247244,131118696336.77777,67258376817.92615,-13599.731271167508,27002.417749267934
2336296.296296296,130686623718.99559,68109489149.58211,-13771.162630577728,26913.778302018145
2367867.867867868,130249148081.54276,68957785695.86073,-13942.000000545107,26824.03896764987
2399439.439439439,129806288076.13574,69803231981.18927,-14112.236317051496,26733.203807987004
2431011.011011011,129358062211.60223,70645794014.03014,-14281.864620887463,26641.27681640831
2462582.5825825827,128904489979.11104,71485437218.14879,-14450.877676716445,26548.262379359716
2494154.154154154,128445591115.45729,72322127139.65007,-14619.268275802664,26454.164940945397
2525725.7257257258,127981385558.96274,73155829489.22072,-14787.029252403454,26358.98898395806
2557297.297297297,127511893449.47585,73986510142.12923,-14954.153483769256,26262.739029878947
2588868.868868869,127037135128.37164,74814135138.22603,-15120.63389014363,26165.419638877833
2620440.4404404406,126557131138.55188,75638670681.94336,-15286.463434763247,26067.03540981303
2652012.012012012,126071902224.44496,76460083142.29532,-15451.635123857885,25967.59098023138
2683583.5835835836,125581469332.00589,77278339052.87784,-15616.142006650443,25867.091026368264
2715155.155155155,125085853608.7164,78093405111.86871,-15779.977175356924,25765.540263147588
2746726.7267267266,124585076403.58482,78905248182.02762,-15943.133765186454,25662.9434441818
2778298.2982982984,124079159267.14615,79713835290.696,-16105.604954341263,25559.305361771883
2809869.8698698697,123568123951.46207,80519133629.79721,-16267.383964016693,25454.63084690735
2841441.4414414414,123051992410.12085,81321110555.83644,-16428.46405840121,25348.924769266236
2873013.0130130127,122530786798.2375,82119733589.90073,-16588.83854467637,25242.19203721514
2904584.5845845845,122004529472.45361,82914970417.65895,-16748.500773016873,25134.437597809163
2936156.156156156,121473242990.93745,83706788889.36185,-16907.444136590504,25025.666436791962
2967727.7277277275,120936950113.38399,84495157019.842,-17065.66207155817,24915.883578595716
2999299.2992992993,120395673801.01476,85280042988.51385,-17223.148057073897,24805.09408634114
3030870.8708708705,119849437216.57803,86061415139.37366,-17379.895615284815,24693.303061837494
3062442.4424424423,119298263724.34866,86839241980.99956,-17535.898311331173,24580.51564558255
3094014.014014014,118742176890.12822,87613492186.55154,-17691.149753346326,24466.737016762632
3125585.5855855853,118181200481.2449,88384134593.77142,-17845.64359245674,24351.972393252592
3157157.157157157,117615358466.55356,89151138204.98288,-17999.37352278201,24236.227031615817
3188728.728728729,117044675016.4357,89914472187.09143,-18152.33328143483,24119.506227104226
3220300.3003003,116469174502.7995,90674105871.58446,-18304.516648520996,24001.81531365827
3251871.871871872,115888881499.07973,91430008754.53117,-18455.917447139444,23883.159663906943
3283443.443443443,115303820780.2379,92182150496.58264,-18606.529543382196,23763.54468916776
3315015.015015015,114714017322.7621,92930500922.97182,-18756.346846334403,23642.975839446783
3346586.5865865867,114119496304.66714,93675030023.51343,-18905.36330807433,23521.458603438594
3378158.158158158,113520283105.49445,94415707952.60411,-19053.57292367334,23398.99850852632
3409729.7297297297,112916403306.31207,95152505029.22232,-19200.969731195917,23275.60112078162
3441301.301301301,112307882689.71481,95885391736.92838,-19347.54781169966,23151.272044964684
3472872.8728728727,111694747239.824,96614338723.86444,-19493.30128923528,23026.016924524236
3504444.4444444445,111077023142.28773,97339316802.75453,-19638.2243308466,22899.841441597535
3536016.016016016,110454736774.5543,98060296955.96556,-19782.311148122884,22772.751313252622
3567587.5875875875,109827913808.7031,98777250802.40115,-19925.556118788467,22644.75196792364
3599159.159159159,109196580574.72633,99490149893.89503,-20067.953520659255,22515.849125620898
3630730.7307307306,108560764223.20386,100198965638.99678,-20209.49756098251,22386.048804473692
3662302.3023023023,107920492053.18878,100903669653.67422,-20350.182497540183,22255.357046616988
3693873.8738738736,107275791512.20757,101604233761.31343,-20490.002638648923,22123.779918191394
3725445.4454454454,106626690196.25995,102300629992.71878,-20628.952343160086,21991.32350934317
3757017.017017017,105973215849.81902,102992830586.11292,-20767.026020459714,21857.99393422423
3788588.5885885884,105315396365.83113,103680807987.13672,-20904.218130468547,21723.797330992136
3820160.16016016,104653259785.71596,104364534848.84935,-21040.52318364203,21588.7398618101
3851731.7317317314,103986834299.36652,105043984031.72824,-21175.935740970297,21452.827712846993
3883303.303303303,103316148245.14908,105719128603.66911,-21310.450413978182,21316.06709427733
3914874.874874875,102641230109.90326,106389941839.98592,-21444.06186472522,21178.46424028128
3946446.4464464462,101962108528.94199,107056397223.41089,-21576.764805805633,21040.02540904466
3978018.018018018,101278812286.05148,107718468444.09454,-21708.55400034835,20900.756882758946
4009589.5895895893,100591370313.49129,108376129399.60564,-21839.424262016993,20760.66496762126
4041161.161161161,99899811691.99423,109029354194.93123,-21969.37045500988,20619.755993834366
4072732.732732733,99204165650.76648,109678117142.47662,-22098.387494060033,20478.036315606696
4104304.304304304,98504461567.4875,110322392762.06537,-22226.470344435158,20335.512311152328
4135875.875875876,97800728968.31004,110962155780.93936,-22353.614021937672,20192.190382690984
4167447.447447447,97092997527.86023,111597381133.75865,-22479.813592904677,20048.076956448047
4199019.019019019,96381297069.23743,112228043962.60167,-22605.064174207982,19903.17848265454
4230590.590590591,95665657564.01431,112854119616.96504,-22729.36093325409,19757.50143554715
4262162.162162162,94946109132.23694,113475583653.76367,-22852.699087984198,19611.052313368207
4293733.733733733,94222682042.42464,114092411837.33075,-22975.0739068742,19463.837638365698
4325305.305305305,93495406711.56996,114704580139.41774,-23096.480708934694,19315.863956793248
4356876.876876877,92764313705.13892,115312064739.19435,-23216.91486371097,19167.13783891015
4388448.448448448,92029433737.07071,115914842023.24858,-23336.37179128301,19017.665878981337
4420020.02002002,91290797669.77791,116512888585.58667,-23454.846962265503,18867.4546952774
4451591.591591591,90548436514.14641,117106181227.63312,-23572.33589780783,18716.510930074586
4483163.163163163,89802381429.53534,117694696958.23076,-23688.83416959407,18564.841249654768
4514734.7347347345,89052663723.77719,118278412993.64064,-23804.337399842992,18412.4523443055
4546306.306306306,88299314853.17776,118857306757.54207,-23918.84126130808,18259.350928319975
4577877.877877878,87542366422.51617,119431355881.03265,-24032.3414772775,18105.543739997032
4609449.449449449,86781850185.04483,120000538202.62825,-24144.833821574113,17951.037541641177
4641021.021021021,86017798042.48941,120564831768.263,-24256.314118555492,17795.839119562545
4672592.592592592,85250242045.049,121124214831.28928,-24366.77824311389,17639.955284076936
4704164.164164164,84479214391.3959,121678665852.47777,-24476.222120676277,17483.392869505806
4735735.735735736,83704747428.67577,122228163500.0174,-24584.641727204296,17326.15873417625
4767307.307307308,82926873652.50755,122772686649.51538,-24692.0330891943,17168.25976042102
4798878.878878878,82145625284.12503,123312214463.3597,-24798.392286944152,17009.70271779478
4830450.45045045,81361033983.60161,123846726441.44423,-24903.71541640482,16850.49424368033
4862022.022022022,80573132781.22528,124376202067.15324,-25007.99857339171,16690.641474301883
4893593.593593594,79781954875.94421,124900621041.50224,-25111.23790464044,16530.151583101007
4925165.165165165,78987533552.68217,125419963298.86195,-25213.429609734623,16369.031751705861
4956736.736736736,78189902182.33858,125934209006.95831,-25314.5699411059,16207.289169931182
4988308.308308308,77389094221.78839,126443338566.87254,-25414.65520403391,16044.931035778287
5019879.87987988,76585143213.88222,126947332613.04106,-25513.681756646307,15881.964555435083
5051451.4514514515,75778082787.44632,127446172013.2555,-25611.646009918753,15718.39694327606
5083023.023023023,74967946657.28252,127939837868.66273,-25708.54442767493,15554.235421862291
5114594.594594594,74154768624.16827,128428311513.7649,-25804.373526586514,15389.48722194144
5146166.166166166,73338582574.8566,128911574516.41934,-25899.129876173214,15224.159582447732
5177737.737737738,72519422482.0762,129389608677.83865,-25992.810098802725,15058.259750501998
5209309.309309309,71697322404.53136,129862396032.59062,-26085.410869690775,14891.794981411645
5240880.880880881,70872316486.90195,130329918848.59828,-26176.928916901084,14724.772538670664
5272452.452452452,70044438959.8435,130792159627.13992,-26267.361021345394,14557.199693959636
5304024.024024024,69213724139.98712,131249101102.84906,-26356.70401678346,14389.083727145708
5335595.595595595,68380206429.93952,131700726243.71442,-26444.954789823038,14220.431926282627
5367167.167167167,67543920318.28305,132147018251.07996,-26532.1102799199,14051.251587610717
5398738.738738739,66704900379.57567,132587960559.6449,-26618.16747937783,13881.55001555689
5430310.31031031,65863181274.35095,133023536837.46362,-26703.123433348617,13711.33452273464
5461881.8818818815,65018797749.11803,133453730985.94586,-26786.97523983207,13540.612429944038
5493453.453453453,64171784636.3617,133878527139.85648,-26869.720049675998,13369.391066171744
5525025.025025025,63322176854.54238,134297909667.3156,-26951.355066576234,13197.677768591006
5556596.596596597,62470009408.09607,134711863169.79857,-27031.877547076605,13025.479882561649
5588168.168168168,61615317387.4344,135120372482.13599,-27111.28480056896,12852.80476163009
5619739.739739739,60758135968.94458,135523422672.51369,-27189.57418929316,12679.659767529316
5651311.311311311,59898500414.98946,135920999042.47272,-27266.743128337068,12506.052270178903
5682882.882882883,59036446073.9075,136313087126.90935,-27342.789085636563,12331.989647685019
5714454.454454455,58172008380.01276,136699672694.0751,-27417.709581975538,12157.47928634041
5746026.026026025,57305222853.59494,137080741745.57672,-27491.502190985888,11982.528580624406
5777597.597597597,56436125100.9193,137456280516.3762,-27564.16453914753,11807.144933202915
5809169.169169169,55564750814.22673,137826275474.79074,-27635.69430578838,11631.335754928434
5840740.740740741,54691135771.73378,138190713322.49277,-27706.089223084375,11455.108464840043
5872312.312312312,53815315837.63255,138549580994.51,-27775.34707605945,11278.47049016341
5903883.883883883,52937326962.090805,138902865659.22528,-27843.465702585567,11101.429266310784
5935455.455455455,52057205181.25185,139250554718.3768,-27910.442993382683,10923.99223688099
5967027.027027027,51174986617.23466,139592635807.0579,-27976.27689201878,10746.16685365944
5998598.5985985985,50290707478.13381,139929096793.7172,-28040.96539490984,10567.960576618141
6030170.17017017,49404404058.01947,140259925780.1585,-28104.506551319857,10389.38087391567
6061741.741741741,48516112049.103004,140585111025.38358,-28166.89839369513,10210.435057717516
6093313.313313313,47625867281.38618,140904641013.89264,-28228.13898181477,10031.130574434112
6124884.884884885,46733706420.15796,141218504549.7578,-28288.22649079154,9851.475118118185
6156456.456456456,45839666154.84085,141526690677.6449,-28347.159146161743,9671.476376985589
6188028.028028028,44943783198.73111,141829188682.78604,-28404.935223861725,9491.142033343209
6219599.5995996,44046094288.99874,142125988090.97998,-28461.553050227874,9310.479763588959
